"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.759955327E0,-2.889375114E1,2.343750000E0,-5.568750381E1,6.278088961E1
2.769955327E0,-2.876250076E1,2.212500095E0,-5.589375305E1,6.289903208E1
2.779955327E0,-2.887500191E1,2.268750191E0,-5.578125381E1,6.285269477E1
2.789955327E0,-2.919375038E1,2.062500000E0,-5.568750381E1,6.290967373E1
2.799955327E0,-2.930625153E1,2.100000143E0,-5.565000153E1,6.293003296E1
2.809955327E0,-2.925000191E1,2.062500000E0,-5.544375229E1,6.272022151E1
2.819955327E0,-2.940000153E1,1.968750119E0,-5.527500153E1,6.263834178E1
2.829955327E0,-2.960625076E1,1.781250119E0,-5.527500153E1,6.272980735E1
2.839955327E0,-2.981250191E1,1.650000095E0,-5.512500381E1,6.269189593E1
2.849955327E0,-2.988750076E1,1.631250024E0,-5.510625076E1,6.271062551E1
2.859955327E0,-2.998125076E1,1.631250024E0,-5.523750305E1,6.287064591E1
2.869955327E0,-3.001875114E1,1.537500024E0,-5.508750153E1,6.275445921E1
2.879955327E0,-3.015000153E1,1.481250048E0,-5.512500381E1,6.284888813E1
2.889955327E0,-3.041250038E1,1.237500072E0,-5.520000076E1,6.303563810E1
2.899955327E0,-3.045000076E1,1.181250095E0,-5.521875381E1,6.306907857E1
2.909955327E0,-3.052500153E1,1.125000000E0,-5.518125153E1,6.307148217E1
2.919955327E0,-3.050625038E1,1.068750024E0,-5.518125153E1,6.306143083E1
2.929955327E0,-3.048750114E1,1.125000000E0,-5.514375305E1,6.302052722E1
2.939955327E0,-3.075000191E1,1.012500048E0,-5.503125381E1,6.304781257E1
2.949955327E0,-3.073125076E1,9.937500358E-1,-5.510625076E1,6.310385238E1
2.959955327E0,-3.078750038E1,9.375000596E-1,-5.497500229E1,6.301587072E1
2.969955327E0,-3.080625153E1,9.187500477E-1,-5.486250305E1,6.292665155E1
2.979955327E0,-3.106875038E1,9.000000358E-1,-5.484375381E1,6.303899256E1
2.989955327E0,-3.086250114E1,9.750000238E-1,-5.488125229E1,6.297139394E1
2.999955327E0,-3.118125153E1,8.437500596E-1,-5.484375381E1,6.309373735E1
3.009955327E0,-3.136875153E1,6.937500238E-1,-5.475000381E1,6.310342922E1
3.019955327E0,-3.140625191E1,5.062500238E-1,-5.467500305E1,6.305525281E1
3.029955327E0,-3.120000076E1,4.875000119E-1,-5.476875305E1,6.303407027E1
3.039955327E0,-3.110625076E1,5.250000358E-1,-5.497500229E1,6.316743891E1
3.049955327E0,-3.106875038E1,6.187500358E-1,-5.510625076E1,6.326412076E1
3.059955327E0,-3.090000153E1,5.062500238E-1,-5.521875381E1,6.327856791E1
3.069955327E0,-3.095625114E1,3.937500119E-1,-5.520000076E1,6.328889799E1
3.079955327E0,-3.082500076E1,4.312500060E-1,-5.518125153E1,6.320867954E1
3.089955327E0,-3.088125038E1,3.562500179E-1,-5.523750305E1,6.328475553E1
3.099955327E0,-3.082500076E1,4.312500060E-1,-5.510625076E1,6.314321438E1
3.109955327E0,-3.114375114E1,4.500000179E-1,-5.497500229E1,6.318533542E1
