"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.252226729E1,-2.540625191E1,-3.438750076E1,-5.270625305E1,6.786697986E1
3.253226729E1,-2.521875191E1,-3.436875153E1,-5.250000381E1,6.762726469E1
3.254226729E1,-2.520000076E1,-3.438750076E1,-5.206875229E1,6.729558093E1
3.255226729E1,-2.506875038E1,-3.459375000E1,-5.180625153E1,6.714951587E1
3.256226729E1,-2.531250191E1,-3.489375305E1,-5.148750305E1,6.715102177E1
3.257226729E1,-2.518125153E1,-3.523125076E1,-5.131875229E1,6.714872147E1
3.258226729E1,-2.478750038E1,-3.536250305E1,-5.135625076E1,6.709986058E1
3.259226729E1,-2.452500153E1,-3.530625153E1,-5.137500381E1,6.698804456E1
3.260226729E1,-2.445000076E1,-3.526875305E1,-5.161875153E1,6.712810878E1
3.261226729E1,-2.418750191E1,-3.543750000E1,-5.176875305E1,6.723730696E1
3.262226729E1,-2.390625000E1,-3.562500000E1,-5.173125076E1,6.720693208E1
3.263226729E1,-2.371875000E1,-3.549375153E1,-5.148750305E1,6.688309554E1
