"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.225543125E0,5.941787720E0,-2.178455353E1,-2.987643433E1,3.744960536E1
3.235517125E0,5.662887573E0,-2.177570343E1,-2.996505737E1,3.747204583E1
3.245492125E0,5.223052979E0,-2.174115753E1,-3.007977295E1,3.748000739E1
3.255466125E0,5.223052979E0,-2.174115753E1,-3.007977295E1,3.748000739E1
3.265440125E0,4.886672974E0,-2.186920166E1,-2.992010498E1,3.738120164E1
3.275415125E0,4.669876099E0,-2.167324066E1,-3.011349487E1,3.739464771E1
3.285389125E0,4.401794434E0,-2.167077637E1,-3.023489380E1,3.745860576E1
3.295363125E0,4.227539062E0,-2.175587463E1,-3.029425049E1,3.753574004E1
3.305337125E0,3.899978638E0,-2.174713898E1,-3.036480713E1,3.755222229E1
3.315312125E0,3.781143188E0,-2.189968109E1,-3.043829346E1,3.768796604E1
3.325286125E0,3.587203979E0,-2.175391388E1,-3.036001587E1,3.752107894E1
3.335260125E0,3.530593872E0,-2.189154053E1,-3.026669312E1,3.752035917E1
3.345235125E0,3.466873169E0,-2.195777130E1,-3.010910034E1,3.742620544E1
3.355209125E0,3.447448730E0,-2.189701080E1,-3.012567139E1,3.740213980E1
3.365183125E0,3.511535645E0,-2.180825806E1,-3.024871826E1,3.745551973E1
3.375157125E0,3.493270874E0,-2.185713196E1,-3.015527344E1,3.740692015E1
3.385132125E0,3.432617188E0,-2.176700592E1,-2.993869019E1,3.717405786E1
3.395106125E0,3.259826660E0,-2.179823303E1,-3.020980835E1,3.739548039E1
3.405080125E0,3.254638672E0,-2.170675659E1,-3.008880615E1,3.724395535E1
3.415055125E0,3.235565186E0,-2.151361084E1,-3.016769409E1,3.719400624E1
3.425029125E0,3.207092285E0,-2.134760284E1,-3.023999023E1,3.715457707E1
3.435003125E0,3.105422974E0,-2.128428650E1,-3.030517578E1,3.716272572E1
3.444978125E0,3.113754272E0,-2.116831207E1,-3.044720459E1,3.721323916E1
3.454952125E0,2.855804443E0,-2.133921051E1,-3.042120361E1,3.726884964E1
3.464926125E0,2.881927490E0,-2.128163147E1,-3.054016113E1,3.733516822E1
3.474900125E0,2.762985229E0,-2.140523529E1,-3.053106689E1,3.738935986E1
3.484875125E0,2.615829468E0,-2.141654968E1,-3.044534302E1,3.731527938E1
3.494849125E0,2.632537842E0,-2.131002045E1,-3.043685913E1,3.724848481E1
3.504823125E0,2.507858276E0,-2.145030975E1,-3.040841675E1,3.729714400E1
3.514798125E0,2.496490479E0,-2.154076385E1,-3.013790894E1,3.712856753E1
3.524772125E0,2.322494507E0,-2.164723206E1,-3.027313232E1,3.728886130E1
3.534746125E0,2.074508667E0,-2.176356506E1,-3.039590454E1,3.744151924E1
3.544720125E0,2.087783813E0,-2.183243561E1,-3.004428101E1,3.719775406E1
3.554695125E0,1.863327026E0,-2.198591614E1,-2.997100830E1,3.721711749E1
3.564669125E0,1.724105835E0,-2.208559418E1,-2.991680908E1,3.722581734E1
3.574643125E0,1.536773682E0,-2.231195068E1,-2.985031128E1,3.729914074E1
3.584618125E0,1.432159424E0,-2.230792999E1,-2.979244995E1,3.724627358E1
3.594592125E0,1.357086182E0,-2.251399231E1,-2.993667603E1,3.748234390E1
3.604566000E0,1.219207764E0,-2.246401215E1,-2.989016724E1,3.741043179E1
3.614541000E0,1.122894287E0,-2.264579773E1,-2.981509399E1,3.745708046E1
3.624515000E0,1.031631470E0,-2.270411682E1,-2.982461548E1,3.749731820E1
3.634489000E0,8.733367920E-1,-2.288497925E1,-2.981326294E1,3.759409049E1
3.644463000E0,7.762756348E-1,-2.286201477E1,-2.984753418E1,3.760518076E1
3.654438000E0,8.613281250E-1,-2.278728485E1,-2.985595703E1,3.756834315E1
3.664412000E0,9.042510986E-1,-2.300914001E1,-2.975158691E1,3.762173731E1
3.674386000E0,9.713592529E-1,-2.304698944E1,-2.986447144E1,3.773584390E1
3.684361000E0,1.032623291E0,-2.294689178E1,-2.967471313E1,3.752618756E1
3.694335000E0,8.764190674E-1,-2.313169098E1,-2.960333252E1,3.757925670E1
3.704309000E0,8.385772705E-1,-2.323517609E1,-2.962509155E1,3.765929725E1
3.714283000E0,6.558380127E-1,-2.338719940E1,-2.951589966E1,3.766403526E1
3.724258000E0,6.347656250E-1,-2.354362488E1,-2.938146973E1,3.765602160E1
3.734232000E0,5.227203369E-1,-2.373252869E1,-2.953103638E1,3.788915760E1
3.744206000E0,4.207153320E-1,-2.395558929E1,-2.943887329E1,3.795648193E1
3.754181000E0,4.610595703E-1,-2.423098755E1,-2.924630737E1,3.798288863E1
3.764155000E0,4.843902588E-1,-2.444576263E1,-2.903140259E1,3.795592550E1
3.774129000E0,5.453948975E-1,-2.452035522E1,-2.892098999E1,3.792056089E1
3.784103000E0,5.362396240E-1,-2.459552765E1,-2.890374756E1,3.795595021E1
3.794078000E0,4.145355225E-1,-2.483501434E1,-2.888482666E1,3.809570827E1
3.804052000E0,4.935302734E-1,-2.465183258E1,-2.871371460E1,3.784750755E1
3.814026000E0,4.974822998E-1,-2.483005524E1,-2.850350952E1,3.780514762E1
3.824001000E0,5.858154297E-1,-2.490827942E1,-2.845751953E1,3.782322013E1
3.833975000E0,5.701904297E-1,-2.489591217E1,-2.894058228E1,3.817969175E1
3.843949000E0,5.786590576E-1,-2.502705383E1,-2.874746704E1,3.811961609E1
3.853924000E0,8.093566895E-1,-2.518584442E1,-2.870922852E1,3.819949763E1
3.863898000E0,8.093566895E-1,-2.518584442E1,-2.870922852E1,3.819949763E1
3.873872000E0,8.065795898E-1,-2.528707123E1,-2.872122192E1,3.827525481E1
3.883846000E0,1.049285889E0,-2.533611298E1,-2.861355591E1,3.823290734E1
3.893821000E0,1.365219116E0,-2.533815765E1,-2.850195312E1,3.816080959E1
3.903795000E0,1.409637451E0,-2.545422363E1,-2.858511353E1,3.830160955E1
3.913769000E0,1.480270386E0,-2.548566437E1,-2.864025879E1,3.836632263E1
3.923744000E0,1.493408203E0,-2.558815765E1,-2.866497803E1,3.845341396E1
3.933718000E0,1.527252197E0,-2.567177582E1,-2.872979736E1,3.855870627E1
3.943692000E0,1.730209351E0,-2.566491699E1,-2.860769653E1,3.847183242E1
3.953666000E0,1.807723999E0,-2.580386353E1,-2.849353027E1,3.848361348E1
3.963641000E0,1.821289062E0,-2.586675262E1,-2.848529053E1,3.852035516E1
3.973615000E0,1.888885498E0,-2.599773407E1,-2.859326172E1,3.869140319E1
3.983589000E0,2.056945801E0,-2.609451294E1,-2.844766235E1,3.865778220E1
3.993564000E0,2.206161499E0,-2.613501740E1,-2.822717285E1,3.853153994E1
4.003538000E0,2.394424438E0,-2.613777161E1,-2.823474121E1,3.855018786E1
4.013512000E0,2.415145874E0,-2.611842346E1,-2.825802612E1,3.855542782E1
4.023487000E0,2.381179810E0,-2.627543640E1,-2.848983765E1,3.882962045E1
4.033461000E0,2.552993774E0,-2.630683136E1,-2.848321533E1,3.885692614E1
4.043435000E0,2.570495605E0,-2.629911804E1,-2.826525879E1,3.869335746E1
4.053409000E0,2.582275391E0,-2.641206360E1,-2.831277466E1,3.880564983E1
4.063384000E0,2.631408691E0,-2.642501068E1,-2.817297363E1,3.871591332E1
4.073358000E0,2.796463013E0,-2.651150513E1,-2.808932495E1,3.872583486E1
4.083332000E0,2.825317383E0,-2.645629120E1,-2.804635620E1,3.865896867E1
4.093307000E0,2.897979736E0,-2.660283661E1,-2.806832886E1,3.878066899E1
4.103281000E0,2.882934570E0,-2.657168579E1,-2.817837524E1,3.883795346E1
4.113255000E0,2.927093506E0,-2.668508911E1,-2.796377563E1,3.876383114E1
4.123229000E0,2.718383789E0,-2.687002563E1,-2.782827759E1,3.877887210E1
4.133204000E0,2.871658325E0,-2.687625122E1,-2.779379272E1,3.876950110E1
4.143178000E0,2.930877686E0,-2.690291595E1,-2.753820801E1,3.860971162E1
4.153152000E0,2.873031616E0,-2.706494904E1,-2.755203247E1,3.872828773E1
4.163127000E0,2.988082886E0,-2.700277710E1,-2.739550781E1,3.858228167E1
4.173101000E0,3.064895630E0,-2.706420135E1,-2.746655273E1,3.868172824E1
4.183075000E0,2.974716187E0,-2.706913757E1,-2.774316406E1,3.887506010E1
4.193049000E0,3.109161377E0,-2.709903717E1,-2.775848389E1,3.891732426E1
4.203024000E0,3.233062744E0,-2.716271210E1,-2.762359619E1,3.887581111E1
4.212998000E0,3.214691162E0,-2.713881683E1,-2.737377930E1,3.868040087E1
4.222972000E0,3.236373901E0,-2.711264801E1,-2.729119873E1,3.860543131E1
4.232947000E0,3.217483521E0,-2.727186584E1,-2.740615845E1,3.879696364E1
4.242921000E0,3.235061646E0,-2.720426941E1,-2.730880737E1,3.868215167E1
4.252895000E0,3.188095093E0,-2.716636658E1,-2.743734741E1,3.874252775E1
4.262869000E0,3.170776367E0,-2.714896393E1,-2.731176758E1,3.864004029E1
4.272844000E0,3.111160278E0,-2.735712433E1,-2.738314819E1,3.883205345E1
4.282818000E0,3.213623047E0,-2.716248322E1,-2.731860352E1,3.865790948E1
4.292792000E0,3.446914673E0,-2.729100037E1,-2.744631958E1,3.885846600E1
4.302767000E0,3.617385864E0,-2.735762787E1,-2.719088745E1,3.874105888E1
4.312741000E0,3.750701904E0,-2.725355530E1,-2.754769897E1,3.893198890E1
4.322715000E0,3.914901733E0,-2.719018555E1,-2.769680786E1,3.900956051E1
4.332690000E0,3.973587036E0,-2.713743591E1,-2.756890869E1,3.888797434E1
4.342664000E0,4.089904785E0,-2.715583038E1,-2.739181519E1,3.878760091E1
4.352638000E0,4.077606201E0,-2.706059265E1,-2.766149902E1,3.891093773E1
4.362612000E0,4.107177734E0,-2.696068573E1,-2.757800293E1,3.878522566E1
4.372587000E0,4.075668335E0,-2.700959778E1,-2.755288696E1,3.879808017E1
4.382561000E0,4.138244629E0,-2.696913147E1,-2.764916992E1,3.884502179E1
4.392535000E0,4.178115845E0,-2.693737793E1,-2.761672974E1,3.880415884E1
4.402510000E0,4.250793457E0,-2.690914917E1,-2.750338745E1,3.871185704E1
4.412484000E0,4.254287720E0,-2.692417908E1,-2.766537476E1,3.883791116E1
4.422458000E0,4.493438721E0,-2.692237854E1,-2.750268555E1,3.874794408E1
4.432432000E0,4.512863159E0,-2.683879852E1,-2.764102173E1,3.879063189E1
4.442407000E0,4.661895752E0,-2.677014923E1,-2.763177490E1,3.875421456E1
4.452381000E0,4.883758545E0,-2.671511841E1,-2.758489990E1,3.871014533E1
4.462355000E0,5.126907349E0,-2.658139038E1,-2.775735474E1,3.877275120E1
4.472330000E0,5.126907349E0,-2.658139038E1,-2.775735474E1,3.877275120E1
4.482304000E0,5.143264771E0,-2.655332184E1,-2.787686157E1,3.884136306E1
4.492278000E0,5.349349976E0,-2.640714264E1,-2.782019043E1,3.872874544E1
4.502252000E0,5.418350220E0,-2.642637634E1,-2.789306641E1,3.880380187E1
4.512227000E0,5.512954712E0,-2.623912048E1,-2.790301514E1,3.869705889E1
4.522201000E0,5.719863892E0,-2.636677551E1,-2.784909058E1,3.877493443E1
4.532175000E0,5.702316284E0,-2.627414703E1,-2.782254028E1,3.869032129E1
4.542150000E0,5.815170288E0,-2.622303772E1,-2.794168091E1,3.875824357E1
4.552124000E0,5.894866943E0,-2.618940735E1,-2.792068481E1,3.873240444E1
4.562098000E0,5.717987061E0,-2.623161316E1,-2.800595093E1,3.879595588E1
4.572072000E0,5.633575439E0,-2.629985809E1,-2.782434082E1,3.869901355E1
4.582047000E0,5.708297729E0,-2.624738312E1,-2.796734619E1,3.877734179E1
4.592021000E0,5.621597290E0,-2.630283356E1,-2.798120117E1,3.881222782E1
4.601995000E0,5.660095215E0,-2.641938019E1,-2.782836914E1,3.878709136E1
4.611974167E0,5.854568481E0,-2.636386871E1,-2.768780518E1,3.867743659E1
4.621948167E0,5.841583252E0,-2.626725769E1,-2.764639282E1,3.857999427E1
4.631922167E0,6.010894775E0,-2.628941345E1,-2.783236694E1,3.875441608E1
4.641896167E0,5.952804565E0,-2.631470490E1,-2.778936768E1,3.873175095E1
4.651871167E0,6.000808716E0,-2.620030212E1,-2.770489502E1,3.860086456E1
4.661845167E0,5.959365845E0,-2.631463623E1,-2.765020752E1,3.863299234E1
4.671819167E0,5.936889648E0,-2.629479218E1,-2.782922363E1,3.874439885E1
4.681794167E0,5.900970459E0,-2.633439636E1,-2.786874390E1,3.879418475E1
4.691768167E0,5.929199219E0,-2.627354431E1,-2.769805908E1,3.863466075E1
4.701742167E0,6.011795044E0,-2.622746277E1,-2.785464478E1,3.872857754E1
4.711717167E0,5.892135620E0,-2.622879028E1,-2.806933594E1,3.886585033E1
4.721691167E0,5.807922363E0,-2.605423737E1,-2.826919556E1,3.888062068E1
4.731665167E0,5.672851562E0,-2.584761047E1,-2.826361084E1,3.871836657E1
4.741639167E0,5.509307861E0,-2.570694733E1,-2.848937988E1,3.876653686E1
4.751614167E0,5.340759277E0,-2.558853149E1,-2.835040283E1,3.856218348E1
4.761588167E0,5.310729980E0,-2.554708099E1,-2.863626099E1,3.874135573E1
4.771562167E0,5.309219360E0,-2.543682861E1,-2.863894653E1,3.867052261E1
4.781537167E0,5.174850464E0,-2.548000336E1,-2.852920532E1,3.859954928E1
4.791511167E0,5.170730591E0,-2.543182373E1,-2.866287231E1,3.866619147E1
4.801485167E0,5.117553711E0,-2.526986694E1,-2.877322388E1,3.863487988E1
4.811459167E0,5.083770752E0,-2.538941193E1,-2.878665161E1,3.871870703E1
4.821434167E0,5.022994995E0,-2.527368927E1,-2.869265747E1,3.856498983E1
4.831408167E0,4.877502441E0,-2.517286682E1,-2.862399292E1,3.842910648E1
4.841382167E0,4.926345825E0,-2.521253967E1,-2.872579956E1,3.853715870E1
4.851357167E0,4.737060547E0,-2.510343933E1,-2.880007935E1,3.849762303E1
4.861331167E0,4.764328003E0,-2.514676666E1,-2.881317139E1,3.853903917E1
4.871305167E0,4.772903442E0,-2.527119446E1,-2.858685303E1,3.845285480E1
4.881279167E0,4.729080200E0,-2.551416779E1,-2.855010986E1,3.858038012E1
4.891254167E0,4.595458984E0,-2.545339203E1,-2.855386353E1,3.852682872E1
4.901228167E0,4.441757202E0,-2.547895813E1,-2.849514771E1,3.848220312E1
4.911202167E0,4.348480225E0,-2.562958527E1,-2.836584473E1,3.847604538E1
4.921177167E0,4.118286133E0,-2.581010437E1,-2.810861206E1,3.838249393E1
4.931151167E0,3.944900513E0,-2.586298370E1,-2.814874268E1,3.842925813E1
4.941125167E0,3.888900757E0,-2.593605804E1,-2.795977783E1,3.833473402E1
4.951099167E0,3.626892090E0,-2.610483551E1,-2.794396973E1,3.841200629E1
4.961074167E0,3.621353149E0,-2.613201904E1,-2.767514038E1,3.823493184E1
4.971048167E0,3.338638306E0,-2.622044373E1,-2.767611694E1,3.827042754E1
4.981022167E0,3.194641113E0,-2.625669098E1,-2.778915405E1,3.836478380E1
4.990997167E0,3.137115479E0,-2.626043701E1,-2.772842407E1,3.831863185E1
5.000971167E0,2.975799561E0,-2.621017456E1,-2.773315430E1,3.827474991E1
5.010945167E0,3.002304077E0,-2.621305084E1,-2.787457275E1,3.838137140E1
5.020919167E0,3.000076294E0,-2.624203491E1,-2.760281372E1,3.820419060E1
5.030894167E0,3.046981812E0,-2.619770813E1,-2.777044678E1,3.829884755E1
5.040868167E0,2.972213745E0,-2.620903015E1,-2.772805786E1,3.826999489E1
5.050842167E0,3.038192749E0,-2.617078400E1,-2.780441284E1,3.830438518E1
5.060817167E0,2.945739746E0,-2.622298431E1,-2.774752808E1,3.829161270E1
5.070791167E0,2.945739746E0,-2.622298431E1,-2.774752808E1,3.829161270E1
5.080765167E0,2.893035889E0,-2.640907288E1,-2.787286377E1,3.850591281E1
5.090739167E0,2.978820801E0,-2.631393433E1,-2.780163574E1,3.839566985E1
5.100714167E0,3.017501831E0,-2.628002167E1,-2.778073120E1,3.836031650E1
5.110688167E0,3.132049561E0,-2.626515198E1,-2.774539185E1,3.833372812E1
5.120662167E0,3.283859253E0,-2.638887024E1,-2.762200928E1,3.834229519E1
5.130637167E0,3.302886963E0,-2.636627960E1,-2.736444092E1,3.814318273E1
5.140611167E0,3.408843994E0,-2.655513763E1,-2.732849121E1,3.825757420E1
5.150585167E0,3.448120117E0,-2.657575989E1,-2.731933594E1,3.826887328E1
5.160559167E0,3.475646973E0,-2.684334564E1,-2.707254028E1,3.828273455E1
5.170534167E0,3.572158813E0,-2.695951080E1,-2.676971436E1,3.816009890E1
5.180508167E0,3.763015747E0,-2.708242798E1,-2.673406982E1,3.824040641E1
5.190482167E0,3.954895020E0,-2.712988281E1,-2.659851074E1,3.819885482E1
5.200457167E0,4.133682251E0,-2.737108612E1,-2.664669800E1,3.842278229E1
5.210431167E0,4.365875244E0,-2.745532227E1,-2.614147949E1,3.816061500E1
5.220405167E0,4.550231934E0,-2.766800690E1,-2.605102539E1,3.827373956E1
5.230379167E0,4.870895386E0,-2.790187836E1,-2.582650757E1,3.833078307E1
5.240354167E0,5.196319580E0,-2.792981720E1,-2.576635742E1,3.835337796E1
5.250328167E0,5.415161133E0,-2.810489655E1,-2.568051147E1,3.845384050E1
5.260302167E0,5.538909912E0,-2.813945007E1,-2.567150879E1,3.849070715E1
5.270277167E0,5.831085205E0,-2.809621429E1,-2.550180054E1,3.838932981E1
5.280251167E0,6.128128052E0,-2.809384155E1,-2.537304688E1,3.834852532E1
5.290225167E0,6.287658691E0,-2.815716553E1,-2.520193481E1,3.830793835E1
5.300200167E0,6.506790161E0,-2.809701538E1,-2.521911621E1,3.831167464E1
5.310174167E0,6.902633667E0,-2.804254913E1,-2.540615845E1,3.846431854E1
5.320148167E0,6.984878540E0,-2.797434235E1,-2.542340088E1,3.844088540E1
5.330122167E0,7.121047974E0,-2.792955017E1,-2.549880981E1,3.848322230E1
5.340097167E0,7.290969849E0,-2.779194641E1,-2.529287720E1,3.827897809E1
5.350071167E0,7.318893433E0,-2.794366455E1,-2.521612549E1,3.834406831E1
5.360045167E0,7.350555420E0,-2.788366699E1,-2.519497681E1,3.829251110E1
5.370020167E0,7.386611938E0,-2.784426117E1,-2.512603760E1,3.822541931E1
5.379994167E0,7.479751587E0,-2.788180542E1,-2.554678345E1,3.854840985E1
5.389968167E0,7.453796387E0,-2.780673981E1,-2.546588135E1,3.843546503E1
5.399942167E0,7.244522095E0,-2.784313202E1,-2.558956909E1,3.850388483E1
5.409917167E0,7.111297607E0,-2.762210083E1,-2.561349487E1,3.833539001E1
5.419891167E0,6.996643066E0,-2.770767212E1,-2.584756470E1,3.853264472E1
5.429865167E0,6.893936157E0,-2.761338043E1,-2.597061157E1,3.852918115E1
5.439840167E0,6.722534180E0,-2.744145966E1,-2.625390625E1,3.856804075E1
5.449814167E0,6.649627686E0,-2.733867645E1,-2.620083618E1,3.844612588E1
5.459788167E0,6.473831177E0,-2.733983612E1,-2.633117676E1,3.850594758E1
5.469762167E0,6.318450928E0,-2.747470856E1,-2.632598877E1,3.857253060E1
5.479737167E0,6.148422241E0,-2.761313629E1,-2.624066162E1,3.858575792E1
5.489711167E0,6.115142822E0,-2.755577087E1,-2.618051147E1,3.849850207E1
5.499685167E0,6.194564819E0,-2.764610291E1,-2.605935669E1,3.849376196E1
5.509660167E0,6.173706055E0,-2.760726929E1,-2.603308105E1,3.844473011E1
5.519634167E0,6.022888184E0,-2.742419434E1,-2.605688477E1,3.830565051E1
5.529608167E0,5.934158325E0,-2.747501373E1,-2.621380615E1,3.843506534E1
5.539582167E0,5.883087158E0,-2.746533966E1,-2.633444214E1,3.850270692E1
5.549557167E0,5.836151123E0,-2.747187042E1,-2.626531982E1,3.845297583E1
5.559531167E0,5.740875244E0,-2.732476807E1,-2.622586060E1,3.830660991E1
5.569505167E0,5.599746704E0,-2.752329254E1,-2.627590942E1,3.846182798E1
5.579480167E0,5.602890015E0,-2.755287170E1,-2.634411621E1,3.853006066E1
5.589454167E0,5.642425537E0,-2.766012573E1,-2.618331909E1,3.850306118E1
5.599428167E0,5.472106934E0,-2.774443054E1,-2.627380371E1,3.860064950E1
5.609397917E0,5.395385742E0,-2.775957489E1,-2.621093750E1,3.855797492E1
5.619372917E0,5.461181641E0,-2.765218353E1,-2.618298340E1,3.847098099E1
5.629346917E0,5.381729126E0,-2.764680481E1,-2.634588623E1,3.856701370E1
5.639320917E0,5.307647705E0,-2.772245789E1,-2.640145874E1,3.864896918E1
5.649295917E0,5.273406982E0,-2.766082001E1,-2.659304810E1,3.873138252E1
5.659269917E0,5.287124634E0,-2.774649811E1,-2.615170288E1,3.849329042E1
5.669243917E0,5.296371460E0,-2.779136658E1,-2.627630615E1,3.861160281E1
5.679217917E0,5.296371460E0,-2.779136658E1,-2.627630615E1,3.861160281E1
5.689192917E0,5.198608398E0,-2.776522064E1,-2.622741699E1,3.854621134E1
5.699166917E0,5.186447144E0,-2.789270020E1,-2.618228149E1,3.860587808E1
5.709140917E0,5.256988525E0,-2.785772705E1,-2.617730713E1,3.858678910E1
5.719115917E0,5.156951904E0,-2.791214752E1,-2.621658325E1,3.863924649E1
5.729089917E0,5.206237793E0,-2.786064911E1,-2.608584595E1,3.852002128E1
5.739063917E0,5.214523315E0,-2.814685822E1,-2.603454590E1,3.869411403E1
5.749037917E0,5.203186035E0,-2.820476532E1,-2.588653564E1,3.863540681E1
5.759012917E0,5.112838745E0,-2.833736420E1,-2.589916992E1,3.872872748E1
5.768986917E0,5.212646484E0,-2.845650482E1,-2.566003418E1,3.867016556E1
5.778960917E0,5.197280884E0,-2.859974670E1,-2.558831787E1,3.872620885E1
5.788935917E0,5.232635498E0,-2.878748322E1,-2.536911011E1,3.872584940E1
5.798909917E0,5.294540405E0,-2.891630554E1,-2.529757690E1,3.878340214E1
5.808883917E0,5.478927612E0,-2.888306427E1,-2.514727783E1,3.868637527E1
5.818857917E0,5.450653076E0,-2.900286102E1,-2.503753662E1,3.870082436E1
5.828832917E0,5.533981323E0,-2.900933075E1,-2.488656616E1,3.862003878E1
5.838806917E0,5.623977661E0,-2.905319977E1,-2.506646729E1,3.878202320E1
5.848780917E0,5.639511108E0,-2.912961578E1,-2.506134033E1,3.883824636E1
5.858755917E0,5.893371582E0,-2.904753113E1,-2.499258423E1,3.877009362E1
5.868729917E0,5.989547729E0,-2.913864899E1,-2.480017090E1,3.872962720E1
5.878703917E0,6.078094482E0,-2.914592743E1,-2.461865234E1,3.863296988E1
5.888677917E0,6.149139404E0,-2.923349762E1,-2.461816406E1,3.870998967E1
5.898652917E0,6.353118896E0,-2.914164734E1,-2.469528198E1,3.872279279E1
5.908626917E0,6.346237183E0,-2.908621216E1,-2.472201538E1,3.869703488E1
5.918600917E0,6.479797363E0,-2.910024261E1,-2.485705566E1,3.881604192E1
5.928575917E0,6.581329346E0,-2.909761047E1,-2.487854004E1,3.884490424E1
5.938549917E0,6.698547363E0,-2.922645569E1,-2.441900635E1,3.866967959E1
5.948523917E0,6.882049561E0,-2.917176056E1,-2.454785156E1,3.874211193E1
5.958497917E0,6.928237915E0,-2.918968201E1,-2.460678101E1,3.880118153E1
5.968472917E0,7.084197998E0,-2.913137054E1,-2.457232666E1,3.876366660E1
5.978446917E0,7.351791382E0,-2.925216675E1,-2.463754272E1,3.894543115E1
5.988420917E0,7.554489136E0,-2.924186707E1,-2.421960449E1,3.871364536E1
5.998395917E0,7.667160034E0,-2.932458496E1,-2.425814819E1,3.882234382E1
6.008369917E0,7.736557007E0,-2.932693481E1,-2.413415527E1,3.876055818E1
6.018343917E0,7.910232544E0,-2.939479065E1,-2.387213135E1,3.868467592E1
6.028317917E0,8.101440430E0,-2.946563721E1,-2.369067383E1,3.866658945E1
6.038292917E0,8.354949951E0,-2.945175934E1,-2.357772827E1,3.864091856E1
6.048266917E0,8.593597412E0,-2.951112366E1,-2.342602539E1,3.864628057E1
6.058240917E0,8.805679321E0,-2.949722290E1,-2.358654785E1,3.878081209E1
6.068215917E0,9.064392090E0,-2.947351074E1,-2.363674927E1,3.885288864E1
6.078189917E0,9.236663818E0,-2.961948395E1,-2.344247437E1,3.888675086E1
6.088163917E0,9.288726807E0,-2.955666351E1,-2.356149292E1,3.892326749E1
6.098137917E0,9.381484985E0,-2.940755463E1,-2.362319946E1,3.886993803E1
6.108112917E0,9.586395264E0,-2.944901276E1,-2.342459106E1,3.883110600E1
6.118086917E0,9.691101074E0,-2.955194855E1,-2.329714966E1,3.885861919E1
6.128060917E0,9.939895630E0,-2.967247009E1,-2.302340698E1,3.885015155E1
6.138035917E0,1.024682617E1,-2.975875854E1,-2.270755005E1,3.880997276E1
6.148009917E0,1.045227051E1,-2.977779388E1,-2.251846313E1,3.876916493E1
6.157983917E0,1.055509949E1,-2.990711212E1,-2.242901611E1,3.884464242E1
6.167958917E0,1.076551819E1,-2.994330597E1,-2.230429077E1,3.885845263E1
6.177932917E0,1.081326294E1,-2.984115601E1,-2.237390137E1,3.883313932E1
6.187906917E0,1.088702393E1,-2.981366730E1,-2.239916992E1,3.884719888E1
6.197880917E0,1.110781860E1,-2.981089020E1,-2.226510620E1,3.883050042E1
6.207855917E0,1.113914490E1,-2.984582520E1,-2.215728760E1,3.880462890E1
6.217829917E0,1.121650696E1,-2.989328766E1,-2.191598511E1,3.872633572E1
6.227803917E0,1.142845154E1,-2.991452789E1,-2.190963745E1,3.880103989E1
6.237778917E0,1.152835083E1,-2.997705078E1,-2.178173828E1,3.880683663E1
6.247752917E0,1.168371582E1,-3.008328247E1,-2.167385864E1,3.887504660E1
6.257726917E0,1.168978882E1,-3.011903381E1,-2.157632446E1,3.885029135E1
6.267700917E0,1.181582642E1,-3.021905518E1,-2.155377197E1,3.895343548E1
6.277675917E0,1.181582642E1,-3.021905518E1,-2.155377197E1,3.895343548E1
6.287649917E0,1.189622498E1,-3.015518951E1,-2.118685913E1,3.872645895E1
6.297623917E0,1.200318909E1,-3.006050110E1,-2.128186035E1,3.873793818E1
6.307598917E0,1.189241028E1,-3.009557343E1,-2.127450562E1,3.872696155E1
6.317572917E0,1.190812683E1,-3.013848114E1,-2.125283813E1,3.875325353E1
6.327546917E0,1.190640259E1,-3.020967102E1,-2.111157227E1,3.873093246E1
6.337520917E0,1.183592224E1,-3.027098846E1,-2.120895386E1,3.881032751E1
6.347495917E0,1.173872375E1,-3.035748291E1,-2.106491089E1,3.876989650E1
6.357469917E0,1.176329041E1,-3.047008514E1,-2.100491333E1,3.883307191E1
6.367443917E0,1.186126709E1,-3.061215973E1,-2.107589722E1,3.901265722E1
6.377418917E0,1.184118652E1,-3.060105896E1,-2.087963867E1,3.889213055E1
6.387392917E0,1.186387634E1,-3.052692413E1,-2.076977539E1,3.878180280E1
6.397366917E0,1.184532166E1,-3.051406860E1,-2.072064209E1,3.873970878E1
6.407340917E0,1.174316406E1,-3.060449982E1,-2.069927979E1,3.876851164E1
6.417315917E0,1.171409607E1,-3.045430756E1,-2.082489014E1,3.870866756E1
6.427289917E0,1.171322632E1,-3.040206146E1,-2.060269165E1,3.854809872E1
6.437263917E0,1.175135803E1,-3.049159241E1,-2.067578125E1,3.866936195E1
6.447238917E0,1.171279907E1,-3.052694702E1,-2.045532227E1,3.856817815E1
6.457212917E0,1.179765320E1,-3.064459229E1,-2.034759521E1,3.863030272E1
6.467186917E0,1.177651978E1,-3.060761261E1,-2.029907227E1,3.856896035E1
6.477160917E0,1.176602173E1,-3.075012207E1,-2.014797974E1,3.859987516E1
6.487135917E0,1.169400024E1,-3.070564270E1,-2.020983887E1,3.857491053E1
6.497109917E0,1.163929749E1,-3.080970001E1,-2.006567383E1,3.856607482E1
6.507083917E0,1.146810913E1,-3.083638763E1,-2.021813965E1,3.861571572E1
6.517058917E0,1.148045349E1,-3.084784698E1,-2.047235107E1,3.876219337E1
