"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.942855750E-1,-3.298012912E-1,1.255160213E0,9.218873978E0
4.962833870E-1,-3.345896900E-1,1.470638394E0,1.040160942E1
4.982812000E-1,-3.776853085E-1,1.341351509E0,8.945934296E0
5.002790120E-1,-3.106476665E-1,1.283890605E0,1.016697788E1
5.022767730E-1,-3.633201122E-1,1.355716705E0,9.803058624E0
5.042745330E-1,-3.393780887E-1,1.441908002E0,9.209297180E0
5.062722930E-1,-3.345896900E-1,1.298255920E0,1.058356857E1
5.082698460E-1,-2.771288455E-1,1.595136881E0,8.845377922E0
5.102673980E-1,-2.723404467E-1,1.274313807E0,1.043991661E1
5.122649500E-1,-2.483984232E-1,1.274313807E0,9.161413193E0
5.142625020E-1,-2.005143911E-1,1.403600693E0,9.894038200E0
5.162600540E-1,-1.047463268E-1,1.140238523E0,1.024359226E1
5.182576060E-1,-9.516951442E-2,1.164180517E0,9.558850288E0
5.202551580E-1,-7.122749835E-2,1.413177609E0,9.688137054E0
5.222527100E-1,-2.813187055E-2,1.417966008E0,9.726444244E0
5.242502620E-1,-1.376665942E-2,1.441908002E0,9.247604370E0
5.262478140E-1,-4.189853091E-3,1.312621117E0,1.082298851E1
5.282454180E-1,5.985504249E-4,1.135450125E0,9.458293915E0
5.302430750E-1,-1.376665942E-2,1.504157186E0,1.028668785E1
5.322407830E-1,-8.978256024E-3,1.619078875E0,8.792705536E0
5.342385430E-1,-1.855506375E-2,1.729212165E0,9.367314339E0
5.362363560E-1,-4.728548229E-2,1.475426793E0,1.068891335E1
5.382342210E-1,-4.728548229E-2,1.556829691E0,8.878896713E0
5.402321370E-1,-3.292027488E-2,1.451484799E0,1.093312168E1
5.422300540E-1,-5.686229095E-2,1.470638394E0,9.108740807E0
5.442279710E-1,-1.143231317E-1,1.470638394E0,9.592369080E0
5.462258870E-1,-8.559270948E-2,1.575983286E0,9.276334763E0
5.482238040E-1,-1.095347255E-1,1.485003591E0,9.702502251E0
5.502217210E-1,-1.047463268E-1,1.188122630E0,1.032978344E1
5.522196370E-1,-1.813607812E-1,1.475426793E0,8.945934296E0
5.542175540E-1,-1.334767491E-1,1.279102206E0,1.092833328E1
5.562154710E-1,-2.340332121E-1,1.125873327E0,8.763975143E0
5.582133870E-1,-2.914940715E-1,1.145026922E0,1.040160942E1
5.602113040E-1,-3.010708690E-1,1.097142935E0,9.080010414E0
5.622091160E-1,-3.489548862E-1,1.097142935E0,9.999382973E0
5.642068770E-1,-3.872621357E-1,1.269525409E0,9.501389503E0
5.662046370E-1,-3.920505345E-1,1.111508131E0,1.015740108E1
5.682023980E-1,-4.064157307E-1,1.183334231E0,9.410409927E0
5.702001580E-1,-3.872621357E-1,1.470638394E0,9.611522675E0
5.721979180E-1,-3.393780887E-1,1.168969035E0,1.005205631E1
5.741956790E-1,-3.537433147E-1,1.063624144E0,1.002332497E1
5.761934910E-1,-3.393780887E-1,1.264737010E0,9.582792282E0
5.781913560E-1,-3.154360652E-1,1.326986313E0,9.482235909E0
5.801892730E-1,-3.298012912E-1,1.619078875E0,9.630676270E0
5.821872410E-1,-3.345896900E-1,1.293467522E0,9.975440979E0
